service_id,name,duration_value,price,special_price,deleted,created_date,updated_time,service_pricing_id
369,,30,30,20,f,2019-01-02 15:08:56.264746,2019-01-02 15:08:56.264746,694
378,,35,52,52,f,2019-04-22 12:38:29.231644,2019-04-22 12:38:29.231644,704
357,,60,85,65,f,2018-07-30 06:21:31.434731,2018-07-30 06:21:31.434731,679
347,,5,5,5,f,2018-06-11 17:29:15.448249,2018-06-11 17:29:15.448249,666
364,,60,40,40,f,2018-09-18 13:30:48.727472,2018-09-18 13:30:48.727472,686
977,,30,150,150,f,2024-12-06 09:53:33.078699,2024-12-06 09:53:33.078699,1476
346,Medium price,50,25,25,f,2018-05-22 13:18:28.070754,2018-05-22 13:18:28.070754,662
340,,60,50,50,f,2018-05-22 12:34:20.005021,2018-05-22 12:34:20.005021,646
346,Extra long price,50,25,25,f,2018-05-22 13:18:28.073086,2018-05-22 13:18:28.073086,664
178,Long price,100,40,30,t,2018-05-10 10:23:45.883556,2018-05-10 10:23:45.883556,343
574,,20,25,25,f,2021-10-02 14:33:32.264507,2021-10-02 14:33:32.264507,966
361,,15,3,3,f,2018-08-10 13:38:24.245491,2018-08-10 13:38:24.245491,683
206,Waxing,5,4,4,f,2018-05-22 06:30:32.453562,2018-05-22 06:30:32.453562,419
381,,100,85,85,f,2019-04-22 12:53:57.161825,2019-04-22 12:53:57.161825,707
380,,80,45,45,f,2019-04-22 12:52:10.866603,2019-04-22 12:52:10.866603,706
180,Long price,55,35,35,t,2018-05-10 10:27:19.429389,2018-05-10 10:27:19.429389,351
459,,50,35,35,f,2021-09-01 14:03:56.606538,2021-09-01 14:03:56.606538,833
382,,100,55,55,f,2019-04-22 12:55:03.524382,2019-04-22 12:55:03.524382,708
701,,120,120,120,f,2023-05-22 15:37:08.997952,2023-05-22 15:37:08.997952,1111
458,,40,38,38,f,2021-09-01 14:03:14.4484,2021-09-01 14:03:14.4484,832
371,,15,20,18,f,2019-01-05 15:53:12.552979,2019-01-05 15:53:12.552979,696
389,,20,35,30,f,2019-07-14 09:11:05.477724,2019-07-14 09:11:05.477724,716
717,Waxing,10,12,9,f,2023-09-01 16:18:42.393301,2023-09-01 16:18:42.393301,1137
344,,60,45,45,f,2020-01-03 05:37:41.385369,2020-01-03 05:37:41.385369,739
353,,40,35,35,f,2018-07-28 12:00:50.990614,2018-07-28 12:00:50.990614,675
581,,1,20,20,f,2021-10-02 17:10:13.402956,2021-10-02 17:10:13.402956,973
374,,15,20,18,f,2019-04-02 16:23:16.891337,2019-04-02 16:23:16.891337,700
311,Medium price,30,25,20,t,2018-05-22 09:16:24.757052,2018-05-22 09:16:24.757052,585
278,,30,10,10,f,2018-05-22 07:28:30.728148,2018-05-22 07:28:30.728148,507
66,Strip Wax,10,17,17,f,2018-05-10 08:49:18.778042,2018-05-10 08:49:18.778042,200
69,Strip Wax,10,23,23,f,2018-05-10 08:51:14.801226,2018-05-10 08:51:14.801226,205
59,Hot Wax,20,35,35,f,2018-05-10 08:26:21.756821,2018-05-10 08:26:21.756821,189
341,,50,40,40,f,2018-05-22 12:43:49.725498,2018-05-22 12:43:49.725498,647
376,,30,28,28,f,2019-04-19 17:06:26.176752,2019-04-19 17:06:26.176752,702
181,Short price,180,82,82,f,2018-05-10 10:28:42.013371,2018-05-10 10:28:42.013371,353
669,,120,80,70,f,2022-10-03 12:22:31.020452,2022-10-03 12:22:31.020452,1076
344,Short price,60,40,40,t,2018-05-22 13:06:59.149787,2018-05-22 13:06:59.149787,654
151,,30,12,12,f,2018-05-10 09:55:09.415007,2018-05-10 09:55:09.415007,296
466,,70,60,60,f,2021-09-02 11:41:01.840725,2021-09-02 11:41:01.840725,840
465,,120,85,85,f,2021-09-02 11:40:15.414653,2021-09-02 11:40:15.414653,839
217,Strip Wax,40,50,50,f,2018-05-22 06:39:29.581699,2018-05-22 06:39:29.581699,439
331,Strip Wax,15,25,25,f,2018-05-22 09:38:52.760533,2018-05-22 09:38:52.760533,637
329,Strip Wax,10,12,12,f,2018-05-22 09:35:20.606188,2018-05-22 09:35:20.606188,633
329,Hot Wax,10,15,15,f,2018-05-22 09:35:20.603505,2018-05-22 09:35:20.603505,632
330,Hot Wax,15,35,35,f,2018-05-22 09:37:47.220493,2018-05-22 09:37:47.220493,634
330,Strip Wax,15,25,25,f,2018-05-22 09:37:47.223412,2018-05-22 09:37:47.223412,635
326,,15,20,20,f,2018-05-22 09:32:54.423608,2018-05-22 09:32:54.423608,627
217,Hot Wax,40,50,50,f,2018-05-22 06:39:29.579046,2018-05-22 06:39:29.579046,438
204,,15,20,20,t,2020-08-12 12:44:52.38912,2020-08-12 12:44:52.38912,768
348,Extra Long price,25,35,35,t,2018-07-13 13:22:30.803064,2018-07-13 13:22:30.803064,670
342,Strip Wax,10,12,12,f,2018-05-22 12:51:27.196871,2018-05-22 12:51:27.196871,648
709,,60,35,35,f,2023-08-15 09:04:07.408825,2023-08-15 09:04:07.408825,1119
740,Extra Long,60,55,55,f,2023-09-02 09:43:20.244024,2023-09-02 09:43:20.244024,1177
339,,10,8,8,f,2018-05-22 09:43:11.200964,2018-05-22 09:43:11.200964,645
366,,9,15,15,f,2018-12-16 15:57:17.824148,2018-12-16 15:57:17.824148,691
712,,10,10,10,t,2023-09-01 16:02:10.8105,2023-09-01 16:02:10.8105,1125
907,,120,250,250,f,2024-08-10 18:04:53.465181,2024-08-10 18:04:53.465181,1397
462,,120,300,300,f,2021-09-01 14:14:59.878521,2021-09-01 14:14:59.878521,836
61,Hot Wax,60,60,60,t,2018-05-10 08:27:52.437123,2018-05-10 08:27:52.437123,192
61,Strip Wax,60,67,67,f,2018-05-10 08:27:52.439948,2018-05-10 08:27:52.439948,193
375,,20,10,10,f,2019-04-19 17:04:19.829959,2019-04-19 17:04:19.829959,701
377,,40,57,50,f,2019-04-22 12:32:49.188881,2019-04-22 12:32:49.188881,703
295,,60,45,45,f,2020-09-03 05:47:37.419066,2020-09-03 05:47:37.419066,798
306,Long price,100,60,48,f,2018-05-22 09:11:19.136137,2018-05-22 09:11:19.136137,571
416,,60,50,50,f,2020-02-11 08:54:28.2891,2020-02-11 08:54:28.2891,752
311,,30,40,40,f,2020-09-03 05:45:24.201122,2020-09-03 05:45:24.201122,795
344,Medium price,60,45,45,t,2018-05-22 13:06:59.154649,2018-05-22 13:06:59.154649,655
412,,10,10,10,f,2020-01-03 11:43:18.120126,2020-01-03 11:43:18.120126,748
712,Threading,5,10,10,f,2023-09-01 16:04:00.415742,2023-09-01 16:04:00.415742,1126
397,,40,40,40,f,2019-09-01 03:42:48.060976,2019-09-01 03:42:48.060976,724
236,,40,35,25,f,2018-05-22 06:58:39.28149,2018-05-22 06:58:39.28149,465
418,,80,60,60,f,2020-03-01 05:45:32.086911,2020-03-01 05:45:32.086911,754
182,Short price,120,88,88,f,2018-05-10 10:30:10.036685,2018-05-10 10:30:10.036685,356
388,,35,37,30,f,2019-07-14 09:06:20.10007,2019-07-14 09:06:20.10007,714
402,,50,55,55,f,2019-11-01 07:15:16.407909,2019-11-01 07:15:16.407909,729
182,Long price,150,108,108,f,2018-05-10 10:30:10.045086,2018-05-10 10:30:10.045086,358
187,Long price,100,72,72,f,2018-05-10 10:38:39.161598,2018-05-10 10:38:39.161598,378
396,,35,42,42,f,2019-09-01 03:40:01.26266,2019-09-01 03:40:01.26266,723
420,,60,"0","0",f,2020-03-08 10:17:31.934276,2020-03-08 10:17:31.934276,756
978,Full Arms,50,30,30,f,2024-12-06 09:56:24.913926,2024-12-06 09:56:24.913926,1480
431,,45,55,55,f,2020-09-07 06:28:34.800821,2020-09-07 06:28:34.800821,804
401,,40,67,67,f,2019-11-01 07:13:00.542373,2019-11-01 07:13:00.542373,728
174,Long price,120,40,40,f,2018-05-10 10:17:57.606136,2018-05-10 10:17:57.606136,329
419,"Offer Valid On Tuesday, Wednesday & Thursday ONLY",180,200,100,f,2020-03-03 08:01:02.52178,2020-03-03 08:01:02.52178,755
162,,10,20,20,f,2018-05-10 10:07:23.983052,2018-05-10 10:07:23.983052,313
428,,60,55,40,f,2020-09-05 06:02:03.460546,2020-09-05 06:02:03.460546,801
399,,40,60,60,f,2019-10-01 08:51:59.188745,2019-10-01 08:51:59.188745,726
415,Hot Wax,15,22,22,f,2020-02-01 11:46:35.346588,2020-02-01 11:46:35.346588,751
413,,45,50,50,f,2020-01-14 16:49:43.537575,2020-01-14 16:49:43.537575,749
945,,60,160,160,f,2024-08-14 15:24:34.678786,2024-08-14 15:24:34.678786,1435
320,Short price,35,40,40,f,2018-05-22 09:25:55.412543,2018-05-22 09:25:55.412543,612
345,Extra long price,120,120,120,f,2018-05-22 13:14:41.753643,2018-05-22 13:14:41.753643,660
455,,60,100,100,f,2021-09-01 12:38:58.603573,2021-09-01 12:38:58.603573,829
421,,120,50,50,f,2020-07-05 14:36:44.067371,2020-07-05 14:36:44.067371,757
621,,45,45,45,f,2021-10-31 16:43:26.337299,2021-10-31 16:43:26.337299,1019
295,Extra long price,60,45,45,t,2018-05-22 08:53:48.472027,2018-05-22 08:53:48.472027,531
405,,45,60,60,f,2020-01-01 17:59:34.876354,2020-01-01 17:59:34.876354,732
672,"",60,60,50,f,2022-10-08 14:54:30.393699,2022-10-08 14:54:30.393699,1079
664,Medium price,30,50,40,f,2022-08-16 10:42:54.253677,2022-08-16 10:42:54.253677,1069
188,Extra long price,100,88,88,f,2018-05-10 10:41:57.013496,2018-05-10 10:41:57.013496,383
177,Extra long price,120,200,160,f,2018-05-10 10:21:54.864677,2018-05-10 10:21:54.864677,340
186,Short price,120,68,68,f,2018-05-10 10:37:25.855362,2018-05-10 10:37:25.855362,372
186,Medium price,120,73,73,f,2018-05-10 10:37:25.859883,2018-05-10 10:37:25.859883,373
1026,,50,30,30,f,2025-03-06 12:27:30.673471,2025-03-06 12:27:30.673471,1559
297,Long price,120,100,80,f,2018-05-22 08:57:29.012878,2018-05-22 08:57:29.012878,538
408,Waxing/Threading,5,8,8,f,2020-01-03 08:40:58.079473,2020-01-03 08:40:58.079473,744
410,Waxing/Threading,5,8,8,f,2020-01-03 08:44:13.49382,2020-01-03 08:44:13.49382,746
846,,20,17,17,f,2024-02-19 12:47:10.814768,2024-02-19 12:47:10.814768,1318
320,Medium price,35,45,45,f,2018-05-22 09:25:55.416999,2018-05-22 09:25:55.416999,613
200,WAXING,15,25,25,f,2020-08-15 08:44:10.655904,2020-08-15 08:44:10.655904,790
76,Hot Wax,15,35,35,t,2018-05-10 08:56:04.579622,2018-05-10 08:56:04.579622,216
200,,20,18,18,t,2020-08-12 12:44:16.781961,2020-08-12 12:44:16.781961,767
201,THREADING,5,4,4,f,2020-08-15 08:41:38.061626,2020-08-15 08:41:38.061626,783
348,medium,25,20,20,t,2018-07-13 13:13:43.092457,2018-07-13 13:13:43.092457,667
197,,5,3,3,t,2020-08-12 12:41:26.768073,2020-08-12 12:41:26.768073,761
204,THREADING,15,22,22,f,2020-08-15 08:45:08.413582,2020-08-15 08:45:08.413582,791
202,Threading,5,4,4,t,2018-05-22 06:27:43.786172,2018-05-22 06:27:43.786172,412
202,,5,5,5,t,2020-08-12 12:41:51.116786,2020-08-12 12:41:51.116786,762
207,Waxing,5,4,4,t,2018-05-22 06:30:57.820721,2018-05-22 06:30:57.820721,421
202,THREADING,5,5,5,f,2020-08-15 08:40:15.739957,2020-08-15 08:40:15.739957,779
207,Threading,5,4,4,t,2018-05-22 06:30:57.823274,2018-05-22 06:30:57.823274,422
198,,5,5,5,t,2020-08-12 12:43:42.576186,2020-08-12 12:43:42.576186,766
417,,120,200,200,f,2020-02-18 13:27:53.413587,2020-02-18 13:27:53.413587,753
198,THREADING,5,5,5,f,2020-08-15 08:43:13.511861,2020-08-15 08:43:13.511861,787
400,,25,30,30,f,2019-11-01 02:08:26.725417,2019-11-01 02:08:26.725417,727
1054,,1,14.5,14.5,f,2025-03-08 15:38:26.113951,2025-03-08 15:38:26.113951,1587
491,Threading,15,14,14,f,2021-10-02 09:50:47.874035,2021-10-02 09:50:47.874035,951
344,Long price,60,50,50,t,2018-05-22 13:06:59.16013,2018-05-22 13:06:59.16013,656
175,,60,50,50,f,2020-01-03 05:38:23.575773,2020-01-03 05:38:23.575773,740
348,,25,20,20,t,2020-01-03 05:31:09.028081,2020-01-03 05:31:09.028081,733
890,,70,55,55,f,2024-06-05 09:46:46.956242,2024-06-05 09:46:46.956242,1365
123,,75,40,40,f,2018-05-10 09:33:44.490713,2018-05-10 09:33:44.490713,264
670,"",1,1,1,f,2022-10-08 14:54:02.48249,2022-10-08 14:54:02.48249,1077
311,Long price,30,30,24,t,2018-05-22 09:16:24.760782,2018-05-22 09:16:24.760782,586
862,,150,250,250,f,2024-04-27 11:57:24.224514,2024-04-27 11:57:24.224514,1337
1083,,1,7.99,7.99,f,2025-03-09 11:19:49.224567,2025-03-09 11:19:49.224567,1616
448,,20,25,25,f,2021-05-13 09:49:27.774098,2021-05-13 09:49:27.774098,822
206,Threading,5,4,4,f,2018-05-22 06:30:32.456229,2018-05-22 06:30:32.456229,420
437,,20,15,15,f,2020-09-22 09:01:27.588336,2020-09-22 09:01:27.588336,810
315,,30,40,32,f,2020-09-03 05:48:08.860971,2020-09-03 05:48:08.860971,799
427,,40,37,37,f,2020-09-01 11:32:53.985454,2020-09-01 11:32:53.985454,794
434,,60,35,35,f,2020-09-22 08:52:41.291432,2020-09-22 08:52:41.291432,807
403,,60,50,50,f,2019-12-30 12:03:26.663009,2019-12-30 12:03:26.663009,730
321,,30,35,35,t,2020-09-03 05:47:01.590918,2020-09-03 05:47:01.590918,797
295,Medium price,60,45,45,t,2018-05-22 08:53:48.465356,2018-05-22 08:53:48.465356,529
484,,20,10,10,f,2021-09-04 11:53:37.742866,2021-09-04 11:53:37.742866,858
485,,10,12,12,f,2021-09-04 11:54:43.046949,2021-09-04 11:54:43.046949,859
449,,5,"0","0",f,2021-06-30 09:26:37.71266,2021-06-30 09:26:37.71266,823
295,Long price,60,45,45,t,2018-05-22 08:53:48.469518,2018-05-22 08:53:48.469518,530
294,Long price,120,80,64,f,2018-05-22 08:40:53.180375,2018-05-22 08:40:53.180375,527
612,,50,35,35,f,2021-10-25 09:54:10.992624,2021-10-25 09:54:10.992624,1010
622,,50,50,50,f,2021-10-31 16:44:27.623902,2021-10-31 16:44:27.623902,1020
978,Hand And Feet,30,30,30,f,2024-12-06 09:56:24.90169,2024-12-06 09:56:24.90169,1477
435,,50,40,40,f,2020-09-22 08:54:06.531156,2020-09-22 08:54:06.531156,808
308,,25,20,20,f,2020-09-03 05:46:24.305252,2020-09-03 05:46:24.305252,796
183,Long price,40,43,43,f,2018-05-10 10:31:24.084559,2018-05-10 10:31:24.084559,362
502,,10,12,12,f,2021-09-04 12:18:13.441961,2021-09-04 12:18:13.441961,876
503,,5,8,8,f,2021-09-04 12:19:12.459218,2021-09-04 12:19:12.459218,877
504,for each,10,15,15,f,2021-09-04 12:20:49.83671,2021-09-04 12:20:49.83671,878
505,,15,15,15,f,2021-09-04 12:21:18.230241,2021-09-04 12:21:18.230241,879
506,,15,17,17,f,2021-09-04 12:21:51.339625,2021-09-04 12:21:51.339625,880
507,,15,25,25,f,2021-09-04 12:22:31.188775,2021-09-04 12:22:31.188775,881
508,,15,19,19,f,2021-09-04 12:22:58.623342,2021-09-04 12:22:58.623342,882
509,,30,50,50,f,2021-09-04 12:23:34.555696,2021-09-04 12:23:34.555696,883
510,,15,18,18,f,2021-09-04 12:24:15.240701,2021-09-04 12:24:15.240701,884
511,,15,7,7,f,2021-09-04 12:24:47.0822,2021-09-04 12:24:47.0822,885
531,,120,295,295,f,2021-09-04 12:45:48.031716,2021-09-04 12:45:48.031716,905
475,,45,75,65,f,2021-09-04 11:42:17.042889,2021-09-04 11:42:17.042889,849
468,,90,80,80,f,2021-09-03 14:16:47.703197,2021-09-03 14:16:47.703197,842
467,,105,95,95,f,2021-09-03 14:15:28.120347,2021-09-03 14:15:28.120347,841
439,,60,50,40,f,2020-10-02 15:01:15.657671,2020-10-02 15:01:15.657671,812
477,,45,80,70,f,2021-09-04 11:44:44.170025,2021-09-04 11:44:44.170025,851
189,Short price,30,27,27,f,2018-05-10 10:44:03.714348,2018-05-10 10:44:03.714348,384
432,,60,35,30,f,2020-09-22 08:36:37.159049,2020-09-22 08:36:37.159049,805
75,Strip Wax,60,120,120,f,2018-05-10 08:55:08.206792,2018-05-10 08:55:08.206792,215
472,,90,80,80,f,2021-09-04 11:37:31.228765,2021-09-04 11:37:31.228765,846
908,,50,40,32,f,2024-08-12 14:57:07.5707,2024-08-12 14:57:07.5707,1398
478,,60,100,90,f,2021-09-04 11:46:45.099464,2021-09-04 11:46:45.099464,852
443,,60,52,52,f,2020-10-23 09:47:36.513546,2020-10-23 09:47:36.513546,816
479,,90,135,120,f,2021-09-04 11:47:43.63867,2021-09-04 11:47:43.63867,853
441,,60,50,45,f,2020-10-02 15:12:35.162145,2020-10-02 15:12:35.162145,814
440,,50,50,40,f,2020-10-02 15:09:42.080651,2020-10-02 15:09:42.080651,813
104,,40,30,30,f,2018-05-10 09:23:26.800422,2018-05-10 09:23:26.800422,245
59,Strip Wax,20,25,25,t,2018-05-10 08:26:21.759519,2018-05-10 08:26:21.759519,190
486,,45,60,60,f,2021-09-04 11:55:24.965093,2021-09-04 11:55:24.965093,860
487,,10,12,12,t,2021-09-04 12:01:10.772121,2021-09-04 12:01:10.772121,861
438,,60,50,50,f,2020-10-02 14:43:23.39229,2020-10-02 14:43:23.39229,811
499,,45,55,45,f,2021-09-04 12:15:32.038269,2021-09-04 12:15:32.038269,873
500,,45,55,45,f,2021-09-04 12:16:30.929996,2021-09-04 12:16:30.929996,874
495,,15,15,15,t,2021-09-04 12:09:30.100783,2021-09-04 12:09:30.100783,869
489,,5,8,8,t,2021-09-04 12:02:50.530525,2021-09-04 12:02:50.530525,863
436,,15,20,20,f,2020-09-22 09:00:28.173047,2020-09-22 09:00:28.173047,809
687,,30,40,40,f,2023-04-07 19:21:11.613891,2023-04-07 19:21:11.613891,1094
491,,15,12,12,t,2021-09-04 12:05:45.695949,2021-09-04 12:05:45.695949,865
512,,20,20,20,f,2021-09-04 12:27:25.417834,2021-09-04 12:27:25.417834,886
493,,30,45,45,t,2021-09-04 12:07:56.843391,2021-09-04 12:07:56.843391,867
490,,10,10,10,t,2021-09-04 12:04:06.817241,2021-09-04 12:04:06.817241,864
492,for each,15,15,15,t,2021-09-04 12:07:03.664726,2021-09-04 12:07:03.664726,866
496,,10,5,5,t,2021-09-04 12:10:22.818531,2021-09-04 12:10:22.818531,870
494,,15,15,15,t,2021-09-04 12:08:43.445191,2021-09-04 12:08:43.445191,868
497,,15,15,15,f,2021-09-04 12:12:11.634527,2021-09-04 12:12:11.634527,871
498,,15,20,20,f,2021-09-04 12:13:00.91696,2021-09-04 12:13:00.91696,872
960,,60,50,50,f,2024-10-09 14:26:16.364451,2024-10-09 14:26:16.364451,1454
501,,10,20,20,f,2021-09-04 12:17:30.172581,2021-09-04 12:17:30.172581,875
625,,45,50,50,f,2021-11-12 11:01:15.139431,2021-11-12 11:01:15.139431,1023
476,,60,85,85,f,2021-09-04 11:43:23.51435,2021-09-04 11:43:23.51435,850
365,medium price,90,68,68,f,2018-10-23 11:16:04.792913,2018-10-23 11:16:04.792913,688
488,,2,10,10,t,2021-09-04 12:01:57.501763,2021-09-04 12:01:57.501763,862
470,,30,45,45,f,2021-09-04 11:30:39.522871,2021-09-04 11:30:39.522871,844
480,,90,170,170,f,2021-09-04 11:48:50.384343,2021-09-04 11:48:50.384343,854
481,,30,40,40,f,2021-09-04 11:50:31.864939,2021-09-04 11:50:31.864939,855
254,,42,20,15,f,2018-05-22 07:08:01.07277,2018-05-22 07:08:01.07277,483
471,,60,75,75,f,2021-09-04 11:34:28.208768,2021-09-04 11:34:28.208768,845
909,,40,32,32,f,2024-08-12 14:57:28.977753,2024-08-12 14:57:28.977753,1399
710,,60,35,35,f,2023-08-15 09:05:27.365289,2023-08-15 09:05:27.365289,1120
473,,60,75,75,f,2021-09-04 11:38:40.41898,2021-09-04 11:38:40.41898,847
292,,60,30,30,f,2018-05-22 08:05:52.643589,2018-05-22 08:05:52.643589,521
180,Extra long price,55,40,40,t,2018-05-10 10:27:19.435363,2018-05-10 10:27:19.435363,352
180,,55,30,30,f,2020-01-03 05:36:51.903209,2020-01-03 05:36:51.903209,738
865,,100,70,50,f,2024-05-02 11:07:22.25297,2024-05-02 11:07:22.25297,1340
520,,60,60,60,f,2021-09-04 12:38:10.901828,2021-09-04 12:38:10.901828,894
521,,45,45,45,f,2021-09-04 12:38:42.419352,2021-09-04 12:38:42.419352,895
552,,60,45,45,t,2021-10-01 15:37:34.331897,2021-10-01 15:37:34.331897,926
528,,60,45,45,f,2021-09-04 12:43:37.934709,2021-09-04 12:43:37.934709,902
582,,1,15,15,f,2021-10-02 17:11:49.707834,2021-10-02 17:11:49.707834,974
523,,15,10,10,f,2021-09-04 12:40:08.536538,2021-09-04 12:40:08.536538,897
522,,5,5,5,f,2021-09-04 12:39:35.07758,2021-09-04 12:39:35.07758,896
518,,60,45,45,f,2021-09-04 12:36:32.889606,2021-09-04 12:36:32.889606,892
515,,45,45,45,f,2021-09-04 12:32:06.028494,2021-09-04 12:32:06.028494,889
527,,45,35,35,f,2021-09-04 12:43:08.423733,2021-09-04 12:43:08.423733,901
273,,60,40,40,f,2018-05-22 07:24:06.25539,2018-05-22 07:24:06.25539,502
565,,30,40,40,f,2021-10-01 17:54:14.854993,2021-10-01 17:54:14.854993,939
519,,60,55,55,f,2021-09-04 12:37:16.620063,2021-09-04 12:37:16.620063,893
549,,45,40,40,f,2021-10-01 15:16:54.566555,2021-10-01 15:16:54.566555,923
561,,60,40,40,f,2021-10-01 17:42:47.257546,2021-10-01 17:42:47.257546,935
563,,60,50,50,f,2021-10-01 17:51:00.583165,2021-10-01 17:51:00.583165,937
543,,15,25,25,f,2021-10-01 14:09:38.284906,2021-10-01 14:09:38.284906,917
545,,15,15,15,f,2021-10-01 14:15:23.049464,2021-10-01 14:15:23.049464,919
544,,15,25,25,f,2021-10-01 14:11:37.811118,2021-10-01 14:11:37.811118,918
560,,60,35,35,t,2021-10-01 17:40:51.063307,2021-10-01 17:40:51.063307,934
536,,50,60,60,f,2021-10-01 13:27:32.096217,2021-10-01 13:27:32.096217,910
555,,40,30,30,f,2021-10-01 16:59:38.03312,2021-10-01 16:59:38.03312,929
129,,30,32,32,f,2018-05-10 09:40:11.983174,2018-05-10 09:40:11.983174,270
554,,30,20,20,f,2021-10-01 16:41:36.794318,2021-10-01 16:41:36.794318,928
562,,30,30,30,f,2021-10-01 17:49:44.948634,2021-10-01 17:49:44.948634,936
575,,20,25,25,f,2021-10-02 14:34:39.751473,2021-10-02 14:34:39.751473,967
530,each,120,250,250,f,2021-09-04 12:45:16.704189,2021-09-04 12:45:16.704189,904
551,,50,40,40,f,2021-10-01 15:36:13.666754,2021-10-01 15:36:13.666754,925
553,,60,50,50,f,2021-10-01 15:54:56.633876,2021-10-01 15:54:56.633876,927
133,,60,60,60,f,2018-05-10 09:41:40.96659,2018-05-10 09:41:40.96659,274
192,Short price,50,38,38,f,2018-05-11 05:59:30.15188,2018-05-11 05:59:30.15188,389
457,,90,84,84,f,2021-09-01 14:01:25.134983,2021-09-01 14:01:25.134983,831
535,,30,50,50,f,2021-09-29 12:18:54.714738,2021-09-29 12:18:54.714738,909
598,,75,45,45,f,2021-10-12 15:58:33.736492,2021-10-12 15:58:33.736492,996
592,,30,50,50,f,2021-10-07 16:48:53.161209,2021-10-07 16:48:53.161209,990
450,,2,300,300,f,2021-09-01 12:13:01.244233,2021-09-01 12:13:01.244233,824
516,,25,35,30,f,2021-09-04 12:34:19.569348,2021-09-04 12:34:19.569348,890
296,Long price,45,35,28,f,2018-05-22 08:55:29.468299,2018-05-22 08:55:29.468299,534
603,,75,20,20,f,2021-10-19 09:22:32.797004,2021-10-19 09:22:32.797004,1001
599,,75,35,35,f,2021-10-12 15:59:37.153575,2021-10-12 15:59:37.153575,997
559,,60,50,50,f,2021-10-01 17:38:26.532862,2021-10-01 17:38:26.532862,933
585,,45,40,40,f,2021-10-06 12:17:30.160892,2021-10-06 12:17:30.160892,983
513,,20,30,25,f,2021-09-04 12:28:37.62562,2021-09-04 12:28:37.62562,887
299,Medium price,45,35,28,f,2018-05-22 09:00:03.094642,2018-05-22 09:00:03.094642,544
556,,60,52,52,f,2021-10-01 17:04:08.317995,2021-10-01 17:04:08.317995,930
514,,30,35,30,f,2021-09-04 12:30:07.911356,2021-09-04 12:30:07.911356,888
537,,60,70,70,f,2021-10-01 13:32:21.631669,2021-10-01 13:32:21.631669,911
538,,45,70,70,f,2021-10-01 13:35:44.814292,2021-10-01 13:35:44.814292,912
310,Long price,120,90,72,f,2018-05-22 09:15:26.504379,2018-05-22 09:15:26.504379,583
517,,45,47,42,f,2021-09-04 12:35:40.341859,2021-09-04 12:35:40.341859,891
303,Medium price,25,40,40,f,2018-05-22 09:07:07.878393,2018-05-22 09:07:07.878393,559
184,Long price,60,30,30,t,2018-05-10 10:32:49.284844,2018-05-10 10:32:49.284844,366
60,Strip Wax,15,23,23,f,2018-05-10 08:27:04.841416,2018-05-10 08:27:04.841416,191
524,,30,15,15,f,2021-09-04 12:40:40.861107,2021-09-04 12:40:40.861107,898
488,Wax,10,15,15,f,2021-10-02 09:41:45.686369,2021-10-02 09:41:45.686369,940
488,Threading,10,10,10,f,2021-10-02 09:41:45.689116,2021-10-02 09:41:45.689116,941
875,Threading,5,10,10,f,2024-07-04 16:19:36.256797,2024-07-04 16:19:36.256797,1380
181,Long price,180,102,102,f,2018-05-10 10:28:42.021588,2018-05-10 10:28:42.021588,355
529,,120,350,250,f,2021-09-04 12:44:11.635044,2021-09-04 12:44:11.635044,903
863,,60,75,75,f,2024-05-01 13:03:51.924242,2024-05-01 13:03:51.924242,1338
541,,15,15,15,t,2021-10-01 13:54:26.398761,2021-10-01 13:54:26.398761,915
487,Wax,10,20,20,f,2021-10-02 09:52:00.43931,2021-10-02 09:52:00.43931,952
483,,60,20,20,f,2021-09-04 11:52:07.19255,2021-09-04 11:52:07.19255,857
566,wax,10,22,22,f,2021-10-02 12:16:50.816441,2021-10-02 12:16:50.816441,956
566,Threading,10,20,20,f,2021-10-02 12:16:50.820167,2021-10-02 12:16:50.820167,957
250,,40,30,25,f,2018-05-22 07:05:59.963954,2018-05-22 07:05:59.963954,479
569,(Hot Wax),10,25,25,f,2021-10-02 12:57:34.165347,2021-10-02 12:57:34.165347,961
534,,30,40,40,f,2021-09-29 11:57:08.807826,2021-09-29 11:57:08.807826,908
558,,60,40,40,f,2021-10-01 17:14:52.597265,2021-10-01 17:14:52.597265,932
564,,40,50,50,f,2021-10-01 17:53:19.610798,2021-10-01 17:53:19.610798,938
557,,60,45,45,f,2021-10-01 17:12:58.302608,2021-10-01 17:12:58.302608,931
495,threading,15,16,16,f,2021-10-02 18:48:31.438309,2021-10-02 18:48:31.438309,979
525,,35,40,40,f,2021-09-04 12:41:50.219228,2021-09-04 12:41:50.219228,899
526,,45,50,50,f,2021-09-04 12:42:27.77519,2021-09-04 12:42:27.77519,900
542,,30,50,50,f,2021-10-01 14:06:09.294798,2021-10-01 14:06:09.294798,916
532,,120,150,150,f,2021-09-04 12:46:30.581621,2021-09-04 12:46:30.581621,906
548,,40,42,42,f,2021-10-01 14:28:21.87178,2021-10-01 14:28:21.87178,922
539,wax,10,18,18,f,2021-10-01 13:50:46.139075,2021-10-01 13:50:46.139075,913
540,,15,18,18,f,2021-10-01 13:52:47.68226,2021-10-01 13:52:47.68226,914
546,,20,25,25,f,2021-10-01 14:17:23.116646,2021-10-01 14:17:23.116646,920
